Ticker,Date,Open,High,Low,Close,Adjusted_close,Adjusted_low,Adjusted_high,Adjusted_open,Volume
AMD.US  ,3/27/2020 12:00:00 AM,46.32,47.975,45.9,46.58,46.58,45.9,47.975,46.32,74599219
AMD.US  ,3/30/2020 12:00:00 AM,47.24,48.46,46.66,47.86,47.86,46.66,48.46,47.24,68486602
AMD.US  ,3/31/2020 12:00:00 AM,47.925,48.53,45.16,45.48,45.48,45.16,48.53,47.925,83483750
AMD.US  ,4/1/2020 12:00:00 AM,44.18,46.85,43.16,43.66,43.66,43.16,46.85,44.18,92083078
AMD.US  ,4/2/2020 12:00:00 AM,43.4,45.28,43.1,44.49,44.49,43.1,45.28,43.4,79024125
AMD.US  ,4/3/2020 12:00:00 AM,44.3,44.8393,41.7,42.59,42.59,41.7,44.8393,44.3,79334969
AMD.US  ,4/6/2020 12:00:00 AM,44.3,47.58,44.06,47.52,47.52,44.06,47.58,44.3,81643800
AMD.US  ,4/7/2020 12:00:00 AM,48.96,49.65,46.675,47.56,47.56,46.675,49.65,48.96,102098703
AMD.US  ,4/8/2020 12:00:00 AM,48.07,49,47.61,48.79,48.79,47.61,49,48.07,64930781
AMD.US  ,4/9/2020 12:00:00 AM,49.65,50.25,47.72,48.38,48.38,47.72,50.25,49.65,80357391
AMD.US  ,4/13/2020 12:00:00 AM,48.47,51.07,48.23,50.94,50.94,48.23,51.07,48.47,64290113
AMD.US  ,4/14/2020 12:00:00 AM,52.235,55.14,52.11,54.93,54.93,52.11,55.14,52.235,85306750
AMD.US  ,4/15/2020 12:00:00 AM,53.73,55.5699,53.41,54.99,54.99,53.41,55.5699,53.73,83814031
AMD.US  ,4/16/2020 12:00:00 AM,55.96,58.08,55.63,56.95,56.95,55.63,58.08,55.96,103106492
AMD.US  ,4/17/2020 12:00:00 AM,57.35,57.755,55.55,56.6,56.6,55.55,57.755,57.35,76908781
AMD.US  ,4/20/2020 12:00:00 AM,55.98,58.63,55.85,56.97,56.97,55.85,58.63,55.98,72366359
AMD.US  ,4/21/2020 12:00:00 AM,56.9,57.73,51.41,52.92,52.92,51.41,57.73,56.9,123906398
AMD.US  ,4/22/2020 12:00:00 AM,54.91,56.15,54.34,55.92,55.92,54.34,56.15,54.91,63164078
AMD.US  ,4/23/2020 12:00:00 AM,56.65,57.285,55.64,55.9,55.9,55.64,57.285,56.65,69662688
AMD.US  ,4/24/2020 12:00:00 AM,55.1,56.78,54.42,56.18,56.18,54.42,56.78,55.1,72854750
AMD.US  ,4/27/2020 12:00:00 AM,57.44,58,56.25,56.49,56.49,56.25,58,57.44,62568059
AMD.US  ,4/28/2020 12:00:00 AM,57.16,57.35,55.3,55.51,55.51,55.3,57.35,57.16,80501820
AMD.US  ,4/29/2020 12:00:00 AM,54.53,54.86,52.74,53.66,53.66,52.74,54.86,54.53,110800898
AMD.US  ,4/30/2020 12:00:00 AM,53.43,54.29,52.03,52.39,52.39,52.03,54.29,53.43,65543938
AMD.US  ,5/1/2020 12:00:00 AM,51.07,51.95,49.09,49.88,49.88,49.09,51.95,51.07,69562656
AMD.US  ,5/4/2020 12:00:00 AM,49.815,52.61,49.73,52.56,52.56,49.73,52.61,49.815,62590578
AMD.US  ,5/5/2020 12:00:00 AM,53.43,53.51,51.29,52.19,52.19,51.29,53.51,53.43,56560527
AMD.US  ,5/6/2020 12:00:00 AM,52.42,53.31,51.88,52.16,52.16,51.88,53.31,52.42,48138121
AMD.US  ,5/7/2020 12:00:00 AM,52.93,52.9666,51.62,51.95,51.95,51.62,52.9666,52.93,48956641
AMD.US  ,5/8/2020 12:00:00 AM,52.15,53.27,51.81,53.19,53.19,51.81,53.27,52.15,40774191
AMD.US  ,5/11/2020 12:00:00 AM,52.9,55.89,52.75,55.74,55.74,52.75,55.89,52.9,68746367
AMD.US  ,5/12/2020 12:00:00 AM,56.186,56.58,53.75,53.76,53.76,53.75,56.58,56.186,55631102
AMD.US  ,5/13/2020 12:00:00 AM,54.04,55.22,51.295,52.18,52.18,51.295,55.22,54.04,76824711
AMD.US  ,5/14/2020 12:00:00 AM,52.1,54.54,51.61,54.51,54.51,51.61,54.54,52.1,73814000
AMD.US  ,5/15/2020 12:00:00 AM,53.32,54.435,52.86,54.2,54.2,52.86,54.435,53.32,66950859
AMD.US  ,5/18/2020 12:00:00 AM,54.98,55.25,54.24,54.59,54.59,54.24,55.25,54.98,48679059
AMD.US  ,5/19/2020 12:00:00 AM,54.39,56.73,54.36,55.47,55.47,54.36,56.73,54.39,60388539
AMD.US  ,5/20/2020 12:00:00 AM,56.55,56.98,55.625,56.39,56.39,55.625,56.98,56.55,50888191
AMD.US  ,5/21/2020 12:00:00 AM,56.68,56.72,54.61,54.65,54.65,54.61,56.72,56.68,48496113
AMD.US  ,5/22/2020 12:00:00 AM,54.77,55.3748,53.78,55.17,55.17,53.78,55.3748,54.77,43524113
AMD.US  ,5/26/2020 12:00:00 AM,56.01,56.08,53.02,53.19,53.19,53.02,56.08,56.01,51618871
AMD.US  ,5/27/2020 12:00:00 AM,53.27,53.28,49.09,52.74,52.74,49.09,53.28,53.27,102414492
AMD.US  ,5/28/2020 12:00:00 AM,52.25,53.54,51.25,51.74,51.74,51.25,53.54,52.25,53754230
AMD.US  ,5/29/2020 12:00:00 AM,52.07,53.8,51.85,53.8,53.8,51.85,53.8,52.07,64948312
AMD.US  ,6/1/2020 12:00:00 AM,53.31,54.11,52.89,53.63,53.63,52.89,54.11,53.31,36949859
AMD.US  ,6/2/2020 12:00:00 AM,53.45,53.57,52.01,53.54,53.54,52.01,53.57,53.45,42855207
AMD.US  ,6/3/2020 12:00:00 AM,53.597,53.65,52.33,52.73,52.73,52.33,53.65,53.597,46765328
AMD.US  ,6/4/2020 12:00:00 AM,52.59,53.74,52.2,52.63,52.63,52.2,53.74,52.59,44869090
AMD.US  ,6/5/2020 12:00:00 AM,52.99,53.57,52.08,53.1,53.1,52.08,53.57,52.99,53908273
AMD.US  ,6/8/2020 12:00:00 AM,53.3,53.35,52.26,52.97,52.97,52.26,53.35,53.3,39681754
AMD.US  ,6/9/2020 12:00:00 AM,52.95,56.46,52.72,56.39,56.39,52.72,56.46,52.95,79919133
AMD.US  ,6/10/2020 12:00:00 AM,57.2,59,57.03,57.44,57.44,57.03,59,57.2,78719422
AMD.US  ,6/11/2020 12:00:00 AM,55.94,56.68,52.8,52.83,52.83,52.8,56.68,55.94,78715398
AMD.US  ,6/12/2020 12:00:00 AM,55.01,55.6,52.11,53.5,53.5,52.11,55.6,55.01,71189070
AMD.US  ,6/15/2020 12:00:00 AM,52.58,54.73,52.4128,54.68,54.68,52.4128,54.73,52.58,56740680
AMD.US  ,6/16/2020 12:00:00 AM,55.72,56.07,53.59,54.46,54.46,53.59,56.07,55.72,50949754
AMD.US  ,6/17/2020 12:00:00 AM,54.79,55.82,54.3,54.55,54.55,54.3,55.82,54.79,45146551
AMD.US  ,6/18/2020 12:00:00 AM,54.62,55.1225,53.65,54.04,54.04,53.65,55.1225,54.62,40354719
AMD.US  ,6/19/2020 12:00:00 AM,54.41,55.455,53.815,54.23,54.23,53.815,55.455,54.41,52801461
AMD.US  ,6/22/2020 12:00:00 AM,54.67,55.17,53.74,54.76,54.76,53.74,55.17,54.67,44704781
AMD.US  ,6/23/2020 12:00:00 AM,55.05,55.37,53.87,53.99,53.99,53.87,55.37,55.05,48089008
AMD.US  ,6/24/2020 12:00:00 AM,53.94,54.74,51.92,52.39,52.39,51.92,54.74,53.94,53535551
AMD.US  ,6/25/2020 12:00:00 AM,52.56,52.7,50.54,51.93,51.93,50.54,52.7,52.56,51129609
AMD.US  ,6/26/2020 12:00:00 AM,51.85,51.95,49.45,50.1,50.1,49.45,51.95,51.85,65485727
AMD.US  ,6/29/2020 12:00:00 AM,50.15,50.28,48.42,50.28,50.28,48.42,50.28,50.15,49905809
AMD.US  ,6/30/2020 12:00:00 AM,51.16,52.77,50.82,52.61,52.61,50.82,52.77,51.16,42275738
AMD.US  ,7/1/2020 12:00:00 AM,52.63,52.87,51.6,52.58,52.58,51.6,52.87,52.63,32370949
AMD.US  ,7/2/2020 12:00:00 AM,53.0335,53.19,52.0508,52.34,52.34,52.0508,53.19,53.0335,29081430
AMD.US  ,7/6/2020 12:00:00 AM,52.9,53.52,52.33,53.4,53.4,52.33,53.52,52.9,36769434
AMD.US  ,7/7/2020 12:00:00 AM,53.28,54.17,52.86,52.93,52.93,52.86,54.17,53.28,32153090
AMD.US  ,7/8/2020 12:00:00 AM,53.01,53.47,52.07,53.43,53.43,52.07,53.47,53.01,35608340
AMD.US  ,7/9/2020 12:00:00 AM,53.52,57.58,53.31,57.255,57.255,53.31,57.58,53.52,87216258
AMD.US  ,7/10/2020 12:00:00 AM,57.54,58.15,55.51,55.88,55.88,55.51,58.15,57.54,59839688
AMD.US  ,7/13/2020 12:00:00 AM,56.68,58.35,53.38,53.59,53.59,53.38,58.35,56.68,57741820
AMD.US  ,7/14/2020 12:00:00 AM,53.3,54.86,52.26,54.72,54.72,52.26,54.86,53.3,54890113
AMD.US  ,7/15/2020 12:00:00 AM,54.96,55.37,53.59,55.34,55.34,53.59,55.37,54.96,42360281
AMD.US  ,7/16/2020 12:00:00 AM,54.68,55.15,53.74,54.92,54.92,53.74,55.15,54.68,36887078
AMD.US  ,7/17/2020 12:00:00 AM,55.31,55.81,54.68,55.04,55.04,54.68,55.81,55.31,34710406
AMD.US  ,7/20/2020 12:00:00 AM,55.23,57.53,54.83,57.46,57.46,54.83,57.53,55.23,45034246
AMD.US  ,7/21/2020 12:00:00 AM,57.805,58.5,56.3173,57,57,56.3173,58.5,57.805,44800688
AMD.US  ,7/22/2020 12:00:00 AM,57.07,62,56.97,61.79,61.79,56.97,62,57.07,135159391
AMD.US  ,7/23/2020 12:00:00 AM,61.63,62.33,58.6342,59.57,59.57,58.6342,62.33,61.63,106829102
AMD.US  ,7/24/2020 12:00:00 AM,64.18,69.94,64.05,69.4,69.4,64.05,69.94,64.18,205314500
AMD.US  ,7/27/2020 12:00:00 AM,69.28,71.63,67.79,68.97,68.97,67.79,71.63,69.28,107918094
AMD.US  ,7/28/2020 12:00:00 AM,68.1,69.8,67.02,67.61,67.61,67.02,69.8,68.1,94181367
AMD.US  ,7/29/2020 12:00:00 AM,75.5,77.19,73.9,76.09,76.09,73.9,77.19,75.5,132969703
AMD.US  ,7/30/2020 12:00:00 AM,75.37,78.96,75.07,78.2,78.2,75.07,78.96,75.37,80286891
AMD.US  ,7/31/2020 12:00:00 AM,78.67,78.96,75.36,77.43,77.43,75.36,78.96,78.67,71699672
AMD.US  ,8/3/2020 12:00:00 AM,78.19,78.5,77.06,77.67,77.67,77.06,78.5,78.19,42628820
AMD.US  ,8/4/2020 12:00:00 AM,78.03,85.805,77.99,85.04,85.04,77.99,85.805,78.03,155676094
AMD.US  ,8/5/2020 12:00:00 AM,84.96,86.32,83.32,85.31,85.31,83.32,86.32,84.96,65737312
AMD.US  ,8/6/2020 12:00:00 AM,85.49,86.98,84.7801,86.71,86.71,84.7801,86.98,85.49,53961738
AMD.US  ,8/7/2020 12:00:00 AM,86.67,87.29,82.6702,84.85,84.85,82.6702,87.29,86.67,66543156
AMD.US  ,8/10/2020 12:00:00 AM,85.05,85.16,79.3221,82.24,82.24,79.3221,85.16,85.05,70536141
AMD.US  ,8/11/2020 12:00:00 AM,80.71,80.71,76.1,76.88,76.88,76.1,80.71,80.71,77877664
AMD.US  ,8/12/2020 12:00:00 AM,78.43,82.88,77.55,82.61,82.61,77.55,82.88,78.43,88607828
AMD.US  ,8/13/2020 12:00:00 AM,82.88,84.02,81.54,81.84,81.84,81.54,84.02,82.88,57407359
AMD.US  ,8/14/2020 12:00:00 AM,81.81,83.24,80.88,81.3,81.3,80.88,83.24,81.81,42389480
AMD.US  ,8/17/2020 12:00:00 AM,82.09,83.06,81.552,82.42,82.42,81.552,83.06,82.09,31450160
AMD.US  ,8/18/2020 12:00:00 AM,82.8,82.88,81.03,81.66,81.66,81.03,82.88,82.8,30970480
AMD.US  ,8/19/2020 12:00:00 AM,81.776,81.85,80.45,81.09,81.09,80.45,81.85,81.776,37507391
AMD.US  ,8/20/2020 12:00:00 AM,79.74,82.84,79.12,82.77,82.77,79.12,82.84,79.74,42948859
AMD.US  ,8/21/2020 12:00:00 AM,83.29,84.41,82.23,83.81,83.81,82.23,84.41,83.29,48280320
AMD.US  ,8/24/2020 12:00:00 AM,84.55,85.33,82.55,83.08,83.08,82.55,85.33,84.55,38036070
AMD.US  ,8/25/2020 12:00:00 AM,83.36,86.62,82.35,86.35,86.35,82.35,86.62,83.36,49234398
AMD.US  ,8/26/2020 12:00:00 AM,86.969,87.72,85.2,86.02,86.02,85.2,87.72,86.969,47157273
AMD.US  ,8/27/2020 12:00:00 AM,86.35,86.58,82.94,83.8,83.8,82.94,86.58,86.35,42194219
AMD.US  ,8/28/2020 12:00:00 AM,84.3,86.04,84.19,85.55,85.55,84.19,86.04,84.3,40723273
AMD.US  ,8/31/2020 12:00:00 AM,85.05,92.64,85.05,90.82,90.82,85.05,92.64,85.05,90655953
AMD.US  ,9/1/2020 12:00:00 AM,91.92,92.51,90.1899,92.18,92.18,90.1899,92.51,91.92,56117102
AMD.US  ,9/2/2020 12:00:00 AM,94.01,94.28,88.74,90.22,90.22,88.74,94.28,94.01,50366922
AMD.US  ,9/3/2020 12:00:00 AM,87.84,88.47,81.59,82.54,82.54,81.59,88.47,87.84,87462688
AMD.US  ,9/4/2020 12:00:00 AM,81.45,84.39,76.33,82.01,82.01,76.33,84.39,81.45,82267758
AMD.US  ,9/8/2020 12:00:00 AM,78.05,81.88,78,78.69,78.69,78,81.88,78.05,54955672
AMD.US  ,9/9/2020 12:00:00 AM,81.4,82.44,79.28,81.91,81.91,79.28,82.44,81.4,54163879
AMD.US  ,9/10/2020 12:00:00 AM,83.07,83.31,78.38,78.98,78.98,78.38,83.31,83.07,51499398
AMD.US  ,9/11/2020 12:00:00 AM,79.82,79.99,75.04,76.34,76.34,75.04,79.99,79.82,54762992
AMD.US  ,9/14/2020 12:00:00 AM,76.8,78.82,76.26,77.9,77.9,76.26,78.82,76.8,47448680
AMD.US  ,9/15/2020 12:00:00 AM,77.66,80.33,75.97,78.93,78.93,75.97,80.33,77.66,57874434
AMD.US  ,9/16/2020 12:00:00 AM,79.35,79.72,76.54,76.66,76.66,76.54,79.72,79.35,38445672
AMD.US  ,9/17/2020 12:00:00 AM,74.88,76.625,74.2,76.55,76.55,74.2,76.625,74.88,55619102
AMD.US  ,9/18/2020 12:00:00 AM,77,77.4,73.85,74.93,74.93,73.85,77.4,77,51082859
AMD.US  ,9/21/2020 12:00:00 AM,74.23,77.98,73.88,77.94,77.94,73.88,77.98,74.23,61311969
AMD.US  ,9/22/2020 12:00:00 AM,78.365,78.79,75.27,77.7,77.7,75.27,78.79,78.365,56044738
AMD.US  ,9/23/2020 12:00:00 AM,77.39,77.91,74.34,74.73,74.73,74.34,77.91,77.39,42327512
AMD.US  ,9/24/2020 12:00:00 AM,74.54,77.25,73.9,75.82,75.82,73.9,77.25,74.54,57540930
AMD.US  ,9/25/2020 12:00:00 AM,76.35,78.2,74.67,78.055,78.055,74.67,78.2,76.35,48206238
AMD.US  ,9/28/2020 12:00:00 AM,79.117,79.57,77.52,79.48,79.48,77.52,79.57,79.117,48005488
AMD.US  ,9/29/2020 12:00:00 AM,79.3,82.55,79.3,81.77,81.77,79.3,82.55,79.3,61633672
AMD.US  ,9/30/2020 12:00:00 AM,81.75,82.94,80.66,81.99,81.99,80.66,82.94,81.75,51533660
AMD.US  ,10/1/2020 12:00:00 AM,83.06,85.25,82.86,84.86,84.86,82.86,85.25,83.06,52177121
AMD.US  ,10/2/2020 12:00:00 AM,82.58,84.65,81.66,81.8,81.8,81.66,84.65,82.58,52855047
AMD.US  ,10/5/2020 12:00:00 AM,82.55,86.2819,82.55,86.15,86.15,82.55,86.2819,82.55,47056520
AMD.US  ,10/6/2020 12:00:00 AM,86.21,87.25,83.54,84.48,84.48,83.54,87.25,86.21,52725434
AMD.US  ,10/7/2020 12:00:00 AM,86.1,87.79,85.65,86.69,86.69,85.65,87.79,86.1,43045719
AMD.US  ,10/8/2020 12:00:00 AM,88.11,88.72,85.95,86.51,86.51,85.95,88.72,88.11,54240699
AMD.US  ,10/9/2020 12:00:00 AM,84.74,85.75,82.3465,83.1,83.1,82.3465,85.75,84.74,80354391
AMD.US  ,10/12/2020 12:00:00 AM,83.65,85.13,83.12,84.29,84.29,83.12,85.13,83.65,47669699
AMD.US  ,10/13/2020 12:00:00 AM,84.86,86.09,83.9733,85.28,85.28,83.9733,86.09,84.86,42764102
AMD.US  ,10/14/2020 12:00:00 AM,85.86,85.96,83.46,84.21,84.21,83.46,85.96,85.86,40446738
AMD.US  ,10/15/2020 12:00:00 AM,83.4,84.7201,82.42,83.13,83.13,82.42,84.7201,83.4,33696406
AMD.US  ,10/16/2020 12:00:00 AM,83.54,83.99,82.41,83.17,83.17,82.41,83.99,83.54,31474289
AMD.US  ,10/19/2020 12:00:00 AM,83.62,84.65,81.53,82,82,81.53,84.65,83.62,36689113
AMD.US  ,10/20/2020 12:00:00 AM,82.16,82.69,80.58,81.56,81.56,80.58,82.69,82.16,38219422
AMD.US  ,10/21/2020 12:00:00 AM,81.72,81.9299,79.19,79.2,79.2,79.19,81.9299,81.72,36426406
AMD.US  ,10/22/2020 12:00:00 AM,79.65,80.82,78.42,79.42,79.42,78.42,80.82,79.65,38006801
AMD.US  ,10/23/2020 12:00:00 AM,80.93,81.99,79.33,81.96,81.96,79.33,81.99,80.93,46557680
AMD.US  ,10/26/2020 12:00:00 AM,82.55,84.97,80.86,82.23,82.23,80.86,84.97,82.55,69423680
AMD.US  ,10/27/2020 12:00:00 AM,82,82.37,77.57,78.88,78.88,77.57,82.37,82,156669500
AMD.US  ,10/28/2020 12:00:00 AM,78.73,78.96,75.76,76.4,76.4,75.76,78.96,78.73,76529914
AMD.US  ,10/29/2020 12:00:00 AM,76.75,79.18,76.29,78.02,78.02,76.29,79.18,76.75,52784090
AMD.US  ,10/30/2020 12:00:00 AM,77.09,77.7,74.23,75.29,75.29,74.23,77.7,77.09,51426168
AMD.US  ,11/2/2020 12:00:00 AM,75.85,76.3398,73.7573,74.7,74.7,73.7573,76.3398,75.85,45760660
AMD.US  ,11/3/2020 12:00:00 AM,74.93,77.08,74.6,76.58,76.58,74.6,77.08,74.93,41231801
AMD.US  ,11/4/2020 12:00:00 AM,80.25,81.85,78.975,81.35,81.35,78.975,81.85,80.25,66579711
AMD.US  ,11/5/2020 12:00:00 AM,83.27,83.5,81.85,83,83,81.85,83.5,83.27,46542273
AMD.US  ,11/6/2020 12:00:00 AM,83.52,86.09,82.67,85.88,85.88,82.67,86.09,83.52,53829941
AMD.US  ,11/9/2020 12:00:00 AM,84.24,87.05,82.77,83.12,83.12,82.77,87.05,84.24,58580680
AMD.US  ,11/10/2020 12:00:00 AM,81.93,82.13,77.63,77.99,77.99,77.63,82.13,81.93,67137203
AMD.US  ,11/11/2020 12:00:00 AM,79.39,81.47,78.97,81.28,81.28,78.97,81.47,79.39,44611246
AMD.US  ,11/12/2020 12:00:00 AM,81.32,83,80.3,81.84,81.84,80.3,83,81.32,37303113
AMD.US  ,11/13/2020 12:00:00 AM,82.73,83.11,80.7,81.43,81.43,80.7,83.11,82.73,30448461
AMD.US  ,11/16/2020 12:00:00 AM,81.21,83.78,80.48,83.73,83.73,80.48,83.78,81.21,38640840
AMD.US  ,11/17/2020 12:00:00 AM,83.93,84.81,82.91,83.36,83.36,82.91,84.81,83.93,29473510
AMD.US  ,11/18/2020 12:00:00 AM,83.014,83.955,82.22,82.54,82.54,82.22,83.955,83.014,29967961
AMD.US  ,11/19/2020 12:00:00 AM,82.39,85.64,81.72,85.54,85.54,81.72,85.64,82.39,50116762
AMD.US  ,11/20/2020 12:00:00 AM,85.28,86.1,84.47,84.64,84.64,84.47,86.1,85.28,35008434
AMD.US  ,11/23/2020 12:00:00 AM,85.52,87.54,84.615,85.31,85.31,84.615,87.54,85.52,46504961
AMD.US  ,11/24/2020 12:00:00 AM,85.724,86.11,83.32,85.07,85.07,83.32,86.11,85.724,36839168
AMD.US  ,11/25/2020 12:00:00 AM,85.76,87.84,85.52,86.71,86.71,85.52,87.84,85.76,41349727
AMD.US  ,11/27/2020 12:00:00 AM,87.99,88,86.3598,87.19,87.19,86.3598,88,87.99,22717641
AMD.US  ,11/30/2020 12:00:00 AM,87.33,92.74,86.53,92.66,92.66,86.53,92.74,87.33,84482977
AMD.US  ,12/1/2020 12:00:00 AM,92.25,93.9,90.78,92.63,92.63,90.78,93.9,92.25,58670527
AMD.US  ,12/2/2020 12:00:00 AM,92.89,96.37,92.5253,93.74,93.74,92.5253,96.37,92.89,57988820
AMD.US  ,12/3/2020 12:00:00 AM,94.06,94.7,92.01,92.31,92.31,92.01,94.7,94.06,35859719
AMD.US  ,12/4/2020 12:00:00 AM,92.58,94.58,90.63,94.04,94.04,90.63,94.58,92.58,45570273
AMD.US  ,12/7/2020 12:00:00 AM,94.95,95,92.97,94.07,94.07,92.97,95,94.95,39815648
AMD.US  ,12/8/2020 12:00:00 AM,94.05,94.74,91.9,92.92,92.92,91.9,94.74,94.05,33907512
AMD.US  ,12/9/2020 12:00:00 AM,92.76,94.7,89.16,89.83,89.83,89.16,94.7,92.76,52170379
AMD.US  ,12/10/2020 12:00:00 AM,89.55,92.09,89.0297,91.66,91.66,89.0297,92.09,89.55,33804406
AMD.US  ,12/11/2020 12:00:00 AM,91.54,92.33,90.16,91.65,91.65,90.16,92.33,91.54,28368150
AMD.US  ,12/14/2020 12:00:00 AM,92.205,95.41,91.85,94.78,94.78,91.85,95.41,92.205,48026434
AMD.US  ,12/15/2020 12:00:00 AM,95.93,97.98,95.45,97.12,97.12,95.45,97.98,95.93,57305102
AMD.US  ,12/16/2020 12:00:00 AM,97.04,97.27,95.46,96.85,96.85,95.46,97.27,97.04,34909039
AMD.US  ,12/17/2020 12:00:00 AM,97.55,97.92,96.25,96.84,96.84,96.25,97.92,97.55,32023730
AMD.US  ,12/18/2020 12:00:00 AM,97.27,97.68,93.56,95.92,95.92,93.56,97.68,97.27,51823102
AMD.US  ,12/21/2020 12:00:00 AM,94.25,95.28,91.08,93.23,93.23,91.08,95.28,94.25,47093887
AMD.US  ,12/22/2020 12:00:00 AM,93.36,93.55,90.53,93.16,93.16,90.53,93.55,93.36,35717840
AMD.US  ,12/23/2020 12:00:00 AM,93.08,93.13,91.46,91.55,91.55,91.46,93.13,93.08,25993350
AMD.US  ,12/24/2020 12:00:00 AM,91.8,92.51,91.31,91.81,91.81,91.31,92.51,91.8,16705910
AMD.US  ,12/28/2020 12:00:00 AM,92.93,93.14,90.82,91.6,91.6,90.82,93.14,92.93,30627301
AMD.US  ,12/29/2020 12:00:00 AM,91.66,92.46,89.4301,90.62,90.62,89.4301,92.46,91.66,31748211
AMD.US  ,12/30/2020 12:00:00 AM,90.78,92.85,90.19,92.29,92.29,90.19,92.85,90.78,25844971
AMD.US  ,12/31/2020 12:00:00 AM,92.1,92.3,90.87,91.71,91.71,90.87,92.3,92.1,24930680
AMD.US  ,1/4/2021 12:00:00 AM,92.11,96.06,90.915,92.3,92.3,90.915,96.06,92.11,51802551
AMD.US  ,1/5/2021 12:00:00 AM,92.1,93.2077,91.41,92.77,92.77,91.41,93.2077,92.1,34207992
AMD.US  ,1/6/2021 12:00:00 AM,91.62,92.28,89.46,90.33,90.33,89.46,92.28,91.62,51911660
AMD.US  ,1/7/2021 12:00:00 AM,91.33,95.51,91.2,95.16,95.16,91.2,95.51,91.33,42897160
AMD.US  ,1/8/2021 12:00:00 AM,95.98,96.4,93.27,94.58,94.58,93.27,96.4,95.98,39816398
AMD.US  ,1/11/2021 12:00:00 AM,94.025,99.23,93.76,97.25,97.25,93.76,99.23,94.025,48669102
AMD.US  ,1/12/2021 12:00:00 AM,97.86,98.97,94.07,95.355,95.355,94.07,98.97,97.86,67672312
AMD.US  ,1/13/2021 12:00:00 AM,93.01,93.89,90.84,91.78,91.78,90.84,93.89,93.01,60712898
AMD.US  ,1/14/2021 12:00:00 AM,91.77,92.36,90.45,90.79,90.79,90.45,92.36,91.77,53408238
AMD.US  ,1/15/2021 12:00:00 AM,90.75,91.59,87.86,88.21,88.21,87.86,91.59,90.75,49340340
AMD.US  ,1/19/2021 12:00:00 AM,89.56,89.58,87.24,89.45,89.45,87.24,89.58,89.56,45115059
AMD.US  ,1/20/2021 12:00:00 AM,90.55,90.78,88.6,88.75,88.75,88.6,90.78,90.55,35185809
AMD.US  ,1/21/2021 12:00:00 AM,89.34,92.07,88.43,91.53,91.53,88.43,92.07,89.34,54596078
AMD.US  ,1/22/2021 12:00:00 AM,94.42,95.95,91.88,92.79,92.79,91.88,95.95,94.42,71294711
AMD.US  ,1/25/2021 12:00:00 AM,94.14,95.74,91.4,94.13,94.13,91.4,95.74,94.14,55086941
AMD.US  ,1/26/2021 12:00:00 AM,94.91,95.7171,93.63,94.71,94.71,93.63,95.7171,94.91,59449047
AMD.US  ,1/27/2021 12:00:00 AM,91.1,91.88,86.22,88.84,88.84,86.22,91.88,91.1,73341195
AMD.US  ,1/28/2021 12:00:00 AM,89.83,89.88,87.3,87.52,87.52,87.3,89.88,89.83,47048359
AMD.US  ,1/29/2021 12:00:00 AM,87.56,88.33,85.02,85.64,85.64,85.02,88.33,87.56,56735832
AMD.US  ,2/1/2021 12:00:00 AM,86.83,87.95,84.66,87.66,87.66,84.66,87.95,86.83,42359340
AMD.US  ,2/2/2021 12:00:00 AM,88.49,89.28,86.95,88.86,88.86,86.95,89.28,88.49,33850047
AMD.US  ,2/3/2021 12:00:00 AM,88.6,89.48,87.34,87.89,87.89,87.34,89.48,88.6,32312891
AMD.US  ,2/4/2021 12:00:00 AM,88.22,88.6,87.06,87.84,87.84,87.06,88.6,88.22,30791641
AMD.US  ,2/5/2021 12:00:00 AM,88.15,88.36,86.875,87.9,87.9,86.875,88.36,88.15,30268680
AMD.US  ,2/8/2021 12:00:00 AM,88.31,91.99,87.98,91.47,91.47,87.98,91.99,88.31,47639887
AMD.US  ,2/9/2021 12:00:00 AM,91.39,93.3,90.55,90.91,90.91,90.55,93.3,91.39,37596449
AMD.US  ,2/10/2021 12:00:00 AM,91.5,93.27,90.46,92.35,92.35,90.46,93.27,91.5,42441301
AMD.US  ,2/11/2021 12:00:00 AM,92.9,93.65,91.33,92.66,92.66,91.33,93.65,92.9,35571031
AMD.US  ,2/12/2021 12:00:00 AM,92.75,94.22,91.9,93.77,93.77,91.9,94.22,92.75,38538352
AMD.US  ,2/16/2021 12:00:00 AM,93.9,94,90.7499,91.46,91.46,90.7499,94,93.9,35105922
AMD.US  ,2/17/2021 12:00:00 AM,90.56,90.96,88.5701,89.94,89.94,88.5701,90.96,90.56,32284080
AMD.US  ,2/18/2021 12:00:00 AM,89.09,89.6,87.31,88.64,88.64,87.31,89.6,89.09,35624953
AMD.US  ,2/19/2021 12:00:00 AM,89.75,90.4163,88.69,89.58,89.58,88.69,90.4163,89.75,29548270
AMD.US  ,2/22/2021 12:00:00 AM,88.15,88.3,85.21,85.37,85.37,85.21,88.3,88.15,36930180
AMD.US  ,2/23/2021 12:00:00 AM,83.4,85.11,79.36,84.74,84.74,79.36,85.11,83.4,49720910
AMD.US  ,2/24/2021 12:00:00 AM,84.33,87.09,82.81,86.94,86.94,82.81,87.09,84.33,40821152
AMD.US  ,2/25/2021 12:00:00 AM,86.17,87.09,81.92,82.42,82.42,81.92,87.09,86.17,54625141
AMD.US  ,2/26/2021 12:00:00 AM,83.565,85.59,82.91,84.51,84.51,82.91,85.59,83.565,48962910
