Ticker,Timestamp,Gmtoffset,DateTime,Open,High,Low,Close,Volume
AMD.US  ,1603287000,0,10/21/2020 1:30:00 PM,81.720001,81.929901,80.86,81,7693348
AMD.US  ,1603290600,0,10/21/2020 2:30:00 PM,81.010101,81.129997,79.61,80.089897,7033721
AMD.US  ,1603294200,0,10/21/2020 3:30:00 PM,80.084999,80.75,79.779998,80.36,4047550
AMD.US  ,1603297800,0,10/21/2020 4:30:00 PM,80.349998,80.400001,79.660003,80.074996,3823512
AMD.US  ,1603301400,0,10/21/2020 5:30:00 PM,80.069999,80.410003,79.849998,80.030502,3328335
AMD.US  ,1603305000,0,10/21/2020 6:30:00 PM,80.035003,80.370002,79.75,79.827796,4043619
AMD.US  ,1603308600,0,10/21/2020 7:30:00 PM,79.830001,79.839996,79.190002,79.220001,4108335
AMD.US  ,1603373400,0,10/22/2020 1:30:00 PM,79.492301,80.819999,78.910003,79.444999,11003801
AMD.US  ,1603377000,0,10/22/2020 2:30:00 PM,79.442199,79.6567,78.419998,79.61,6525389
AMD.US  ,1603380600,0,10/22/2020 3:30:00 PM,79.61,79.980003,79.002296,79.050003,3640624
AMD.US  ,1603384200,0,10/22/2020 4:30:00 PM,79.050003,79.879997,78.805999,79.839996,2866728
AMD.US  ,1603387800,0,10/22/2020 5:30:00 PM,79.849998,80,79.665,79.769996,2381140
AMD.US  ,1603391400,0,10/22/2020 6:30:00 PM,79.760002,80.129997,79.61,80.04,3184674
AMD.US  ,1603395000,0,10/22/2020 7:30:00 PM,80.049499,80.150001,79.209999,79.425003,4526930
AMD.US  ,1603459800,0,10/23/2020 1:30:00 PM,80.93,81.510002,79.330001,81.086997,17224216
AMD.US  ,1603463400,0,10/23/2020 2:30:00 PM,81.089302,81.279998,80.300697,80.959999,6322629
AMD.US  ,1603467000,0,10/23/2020 3:30:00 PM,80.959999,81.089996,80.370101,81.059997,4859756
AMD.US  ,1603470600,0,10/23/2020 4:30:00 PM,81.068298,81.480003,80.980003,81.309997,4265150
AMD.US  ,1603474200,0,10/23/2020 5:30:00 PM,81.300003,81.75,81.089996,81.701698,3840839
AMD.US  ,1603477800,0,10/23/2020 6:30:00 PM,81.705001,81.79,81.18,81.739997,3790711
AMD.US  ,1603481400,0,10/23/2020 7:30:00 PM,81.735,81.989997,81.675003,81.959999,3997166
AMD.US  ,1603719000,0,10/26/2020 1:30:00 PM,82.550003,84.970001,82.550003,83.486602,19888535
AMD.US  ,1603722600,0,10/26/2020 2:30:00 PM,83.485,83.75,81.940002,82.300003,11678387
AMD.US  ,1603726200,0,10/26/2020 3:30:00 PM,82.309997,82.5326,81.709999,81.879997,8853858
AMD.US  ,1603729800,0,10/26/2020 4:30:00 PM,81.849998,81.855003,81.019996,81.050003,7467172
AMD.US  ,1603733400,0,10/26/2020 5:30:00 PM,81.050003,82.18,80.86,82.120002,7317107
AMD.US  ,1603737000,0,10/26/2020 6:30:00 PM,82.11,82.309997,81.459999,81.830101,7271662
AMD.US  ,1603740600,0,10/26/2020 7:30:00 PM,81.830001,82.260002,81.660003,82.230102,5035600
AMD.US  ,1603805400,0,10/27/2020 1:30:00 PM,82,82.370002,78.199996,79.010002,60469674
AMD.US  ,1603809000,0,10/27/2020 2:30:00 PM,79.010002,80.599998,78.949996,80.205001,22968198
AMD.US  ,1603812600,0,10/27/2020 3:30:00 PM,80.199996,80.410003,78.68,78.68,15674159
AMD.US  ,1603816200,0,10/27/2020 4:30:00 PM,78.68,79,77.569999,77.894996,15744314
AMD.US  ,1603819800,0,10/27/2020 5:30:00 PM,77.889999,78.470001,77.68,78.309997,12498087
AMD.US  ,1603823400,0,10/27/2020 6:30:00 PM,78.316703,78.54,77.830001,78.410003,11789810
AMD.US  ,1603827000,0,10/27/2020 7:30:00 PM,78.410003,79.25,78.319999,78.800003,12403134
AMD.US  ,1603891800,0,10/28/2020 1:30:00 PM,78.730003,78.959999,75.760002,76.162803,25928493
AMD.US  ,1603895400,0,10/28/2020 2:30:00 PM,76.18,77.379997,75.949996,77.010002,12075177
AMD.US  ,1603899000,0,10/28/2020 3:30:00 PM,77,77.339103,76.569999,76.79,7154835
AMD.US  ,1603902600,0,10/28/2020 4:30:00 PM,76.79,77.099998,76.25,76.794998,7167197
AMD.US  ,1603906200,0,10/28/2020 5:30:00 PM,76.794998,77.279998,76.394996,76.519996,7329962
AMD.US  ,1603909800,0,10/28/2020 6:30:00 PM,76.535797,77.29,76.199996,76.940002,7415106
AMD.US  ,1603913400,0,10/28/2020 7:30:00 PM,76.940002,77.269996,76.300003,76.363601,6943714
AMD.US  ,1603978200,0,10/29/2020 1:30:00 PM,76.75,78.370002,76.29,78.044998,16771854
AMD.US  ,1603981800,0,10/29/2020 2:30:00 PM,78.04,78.449996,77.330001,78.379997,7818982
AMD.US  ,1603985400,0,10/29/2020 3:30:00 PM,78.379997,78.449996,77.620002,78.04,5269309
AMD.US  ,1603989000,0,10/29/2020 4:30:00 PM,78.050003,78.6399,77.839996,78.480003,4564953
AMD.US  ,1603992600,0,10/29/2020 5:30:00 PM,78.479598,79.129997,78.089996,79.080001,5713973
AMD.US  ,1603996200,0,10/29/2020 6:30:00 PM,79.069999,79.18,78.309997,78.525001,5862977
AMD.US  ,1603999800,0,10/29/2020 7:30:00 PM,78.529998,78.684997,77.919998,78,4490061
AMD.US  ,1604064600,0,10/30/2020 1:30:00 PM,77.089996,77.699996,75.209999,75.425003,13776048
AMD.US  ,1604068200,0,10/30/2020 2:30:00 PM,75.415,75.620002,74.830001,74.949996,9462166
AMD.US  ,1604071800,0,10/30/2020 3:30:00 PM,74.940002,75.440002,74.580001,75.410003,5567558
AMD.US  ,1604075400,0,10/30/2020 4:30:00 PM,75.404998,75.43,74.370002,74.68,4576892
AMD.US  ,1604079000,0,10/30/2020 5:30:00 PM,74.675003,74.839996,74.230003,74.54,5459044
AMD.US  ,1604082600,0,10/30/2020 6:30:00 PM,74.529998,75.069999,74.419998,74.644996,4482087
AMD.US  ,1604086200,0,10/30/2020 7:30:00 PM,74.650001,75.309997,74.529998,75.300003,5835909
AMD.US  ,1604327400,0,11/2/2020 2:30:00 PM,75.849998,76.339797,74.823997,75.464996,12209757
AMD.US  ,1604331000,0,11/2/2020 3:30:00 PM,75.449996,75.579902,74.440002,74.54,6417367
AMD.US  ,1604334600,0,11/2/2020 4:30:00 PM,74.559997,74.989997,74.330001,74.779899,4205094
AMD.US  ,1604338200,0,11/2/2020 5:30:00 PM,74.769996,74.79,73.955001,74.235,4893401
AMD.US  ,1604341800,0,11/2/2020 6:30:00 PM,74.230003,74.279998,73.757301,74.120002,5154789
AMD.US  ,1604345400,0,11/2/2020 7:30:00 PM,74.120002,74.660003,73.93,74.379997,5002553
AMD.US  ,1604349000,0,11/2/2020 8:30:00 PM,74.389999,74.730003,74.209999,74.699996,4285672
AMD.US  ,1604413800,0,11/3/2020 2:30:00 PM,74.93,76.690002,74.599998,76.559997,11624601
AMD.US  ,1604417400,0,11/3/2020 3:30:00 PM,76.559997,76.777603,76.120002,76.18,5864598
AMD.US  ,1604421000,0,11/3/2020 4:30:00 PM,76.18,76.699996,76.120002,76.620002,4163501
AMD.US  ,1604424600,0,11/3/2020 5:30:00 PM,76.614997,76.669998,76.230003,76.349998,3074450
AMD.US  ,1604428200,0,11/3/2020 6:30:00 PM,76.36,76.43,75.839996,76.269996,4231453
AMD.US  ,1604431800,0,11/3/2020 7:30:00 PM,76.269996,76.760002,76.199996,76.760002,4823628
AMD.US  ,1604435400,0,11/3/2020 8:30:00 PM,76.760002,77.080001,76.449996,76.569999,5966683
AMD.US  ,1604500200,0,11/4/2020 2:30:00 PM,80.25,81.139999,78.974998,80.925003,25723461
AMD.US  ,1604503800,0,11/4/2020 3:30:00 PM,80.940002,81.04,79.919998,80.150001,8163343
AMD.US  ,1604507400,0,11/4/2020 4:30:00 PM,80.150001,81.300003,80.120002,81.145103,6809950
AMD.US  ,1604511000,0,11/4/2020 5:30:00 PM,81.150001,81.569999,80.86,81.546096,6993237
AMD.US  ,1604514600,0,11/4/2020 6:30:00 PM,81.550003,81.79,81.199996,81.730003,5784279
AMD.US  ,1604518200,0,11/4/2020 7:30:00 PM,81.730003,81.849998,80.947097,80.980003,6053547
AMD.US  ,1604521800,0,11/4/2020 8:30:00 PM,80.989997,81.569999,80.903999,81.370002,5065842
AMD.US  ,1604586600,0,11/5/2020 2:30:00 PM,83.269996,83.5,81.910003,82.160003,15236983
AMD.US  ,1604590200,0,11/5/2020 3:30:00 PM,82.169998,82.43,81.849998,82.385002,6261376
AMD.US  ,1604593800,0,11/5/2020 4:30:00 PM,82.389999,82.669998,81.919998,82.5988,5468286
AMD.US  ,1604597400,0,11/5/2020 5:30:00 PM,82.591003,82.614997,82.169998,82.205001,3304670
AMD.US  ,1604601000,0,11/5/2020 6:30:00 PM,82.209999,82.620002,81.980003,82.599998,3481799
AMD.US  ,1604604600,0,11/5/2020 7:30:00 PM,82.620002,83.074996,82.513801,82.709999,5475688
AMD.US  ,1604608200,0,11/5/2020 8:30:00 PM,82.724998,83.120002,82.440002,82.985,5540485
AMD.US  ,1604673000,0,11/6/2020 2:30:00 PM,83.519996,84.690002,82.669998,84.400001,16962458
AMD.US  ,1604676600,0,11/6/2020 3:30:00 PM,84.400001,84.809997,83.879997,84.339996,7012110
AMD.US  ,1604680200,0,11/6/2020 4:30:00 PM,84.339996,85.139999,84.309997,84.699996,5734945
AMD.US  ,1604683800,0,11/6/2020 5:30:00 PM,84.705001,85.559997,84.629997,85.300003,6138194
AMD.US  ,1604687400,0,11/6/2020 6:30:00 PM,85.29,85.54,85.131797,85.18,4276187
AMD.US  ,1604691000,0,11/6/2020 7:30:00 PM,85.18,85.959999,85.129997,85.879997,5506916
AMD.US  ,1604694600,0,11/6/2020 8:30:00 PM,85.879997,86.089996,85.650001,85.870002,5715284
AMD.US  ,1604932200,0,11/9/2020 2:30:00 PM,84.239997,87.050003,82.769996,86.61,21191627
AMD.US  ,1604935800,0,11/9/2020 3:30:00 PM,86.61,87.035003,84.830001,85.580001,10611397
AMD.US  ,1604939400,0,11/9/2020 4:30:00 PM,85.580001,86.089996,85.139999,85.330001,4980857
AMD.US  ,1604943000,0,11/9/2020 5:30:00 PM,85.330001,85.93,85.099998,85.580101,3918489
AMD.US  ,1604946600,0,11/9/2020 6:30:00 PM,85.580001,86.099998,84.839996,84.86,4751733
AMD.US  ,1604950200,0,11/9/2020 7:30:00 PM,84.855003,85.089996,84.139999,84.419998,5297068
AMD.US  ,1604953800,0,11/9/2020 8:30:00 PM,84.43,84.61,83.069999,83.080001,5256302
AMD.US  ,1605018600,0,11/10/2020 2:30:00 PM,81.93,82.129997,78.769996,79.190002,15981410
AMD.US  ,1605021034,0,11/10/2020 3:10:34 PM,79.200996,79.200996,79.200996,79.200996,
AMD.US  ,1605022200,0,11/10/2020 3:30:00 PM,78.300003,78.959899,77.629997,78.889999,10854289
AMD.US  ,1605025800,0,11/10/2020 4:30:00 PM,78.900001,79.459999,78.529998,78.819999,8305858
AMD.US  ,1605029400,0,11/10/2020 5:30:00 PM,78.819999,79.305,78.309997,78.496299,5681946
AMD.US  ,1605033000,0,11/10/2020 6:30:00 PM,78.489997,78.819999,77.970001,78.099998,6869804
AMD.US  ,1605036600,0,11/10/2020 7:30:00 PM,78.099998,78.775001,78.010002,78.355003,7012825
AMD.US  ,1605040200,0,11/10/2020 8:30:00 PM,78.355003,78.539802,77.800003,78.009902,5848834
AMD.US  ,1605105000,0,11/11/2020 2:30:00 PM,79.389999,80.239997,78.970001,79.699996,14741398
AMD.US  ,1605108600,0,11/11/2020 3:30:00 PM,79.692802,79.903297,79.050003,79.660003,5727318
AMD.US  ,1605112200,0,11/11/2020 4:30:00 PM,79.68,80.389999,79.459999,80.069999,4765555
AMD.US  ,1605115800,0,11/11/2020 5:30:00 PM,80.074996,80.625,79.870002,80.489997,3397524
AMD.US  ,1605119400,0,11/11/2020 6:30:00 PM,80.491699,81.25,80.449996,80.879997,5158076
AMD.US  ,1605123000,0,11/11/2020 7:30:00 PM,80.879997,81.470001,80.779998,81.324996,5327582
AMD.US  ,1605126600,0,11/11/2020 8:30:00 PM,81.324996,81.440002,81.199996,81.269996,3719522
AMD.US  ,1605191400,0,11/12/2020 2:30:00 PM,81.319999,82.599998,80.300003,82.510002,11467071
AMD.US  ,1605195000,0,11/12/2020 3:30:00 PM,82.510002,83,82.091003,82.533302,6170071
AMD.US  ,1605198600,0,11/12/2020 4:30:00 PM,82.532096,82.559898,81.889999,82.044998,3651519
AMD.US  ,1605202200,0,11/12/2020 5:30:00 PM,82.04,82.43,81.650001,81.799896,5041153
AMD.US  ,1605205800,0,11/12/2020 6:30:00 PM,81.79,82.300003,81.61,81.877998,3621115
AMD.US  ,1605209400,0,11/12/2020 7:30:00 PM,81.879997,82.089996,81.389999,81.61,3653146
AMD.US  ,1605213000,0,11/12/2020 8:30:00 PM,81.61,81.849998,81.550003,81.819999,2790756
AMD.US  ,1605277800,0,11/13/2020 2:30:00 PM,82.730003,83.099998,81.760101,82.389999,10141875
AMD.US  ,1605281400,0,11/13/2020 3:30:00 PM,82.389999,82.4197,80.870002,81.25,5266571
AMD.US  ,1605285000,0,11/13/2020 4:30:00 PM,81.236,81.679901,81.11,81.339996,2867725
AMD.US  ,1605288600,0,11/13/2020 5:30:00 PM,81.36,81.43,81.099998,81.125,2133348
AMD.US  ,1605292200,0,11/13/2020 6:30:00 PM,81.129997,81.209999,80.699996,80.875,2955799
AMD.US  ,1605295800,0,11/13/2020 7:30:00 PM,80.889999,81.434997,80.769996,81.18,3039892
AMD.US  ,1605299400,0,11/13/2020 8:30:00 PM,81.18,81.519996,81.099998,81.43,3135456
AMD.US  ,1605537000,0,11/16/2020 2:30:00 PM,81.209999,83.319999,80.480003,82.980003,14013409
AMD.US  ,1605540600,0,11/16/2020 3:30:00 PM,82.989997,83.599998,82.75,82.855003,5572130
AMD.US  ,1605544200,0,11/16/2020 4:30:00 PM,82.845001,83.300003,82.599998,82.845001,3285314
AMD.US  ,1605547800,0,11/16/2020 5:30:00 PM,82.839996,82.849998,82.330001,82.381896,2291958
AMD.US  ,1605551400,0,11/16/2020 6:30:00 PM,82.379997,82.980003,82.18,82.86,2598813
AMD.US  ,1605555000,0,11/16/2020 7:30:00 PM,82.870002,83.269996,82.779998,83.260002,3343743
AMD.US  ,1605558600,0,11/16/2020 8:30:00 PM,83.256202,83.779998,83.190002,83.730003,5234171
AMD.US  ,1605623400,0,11/17/2020 2:30:00 PM,83.929801,84.809997,83.139999,83.739997,9142695
AMD.US  ,1605627000,0,11/17/2020 3:30:00 PM,83.739997,84.169998,82.910003,83.050003,5101862
AMD.US  ,1605630600,0,11/17/2020 4:30:00 PM,83.050003,83.480003,82.974502,83.389999,2932834
AMD.US  ,1605634200,0,11/17/2020 5:30:00 PM,83.389999,83.900001,83.363403,83.879997,2687710
AMD.US  ,1605637800,0,11/17/2020 6:30:00 PM,83.889999,83.949996,83.36,83.68,2648849
AMD.US  ,1605641400,0,11/17/2020 7:30:00 PM,83.676597,83.889999,83.089996,83.199996,3052125
AMD.US  ,1605645000,0,11/17/2020 8:30:00 PM,83.190002,83.5,83.114997,83.36,2457563
AMD.US  ,1605709800,0,11/18/2020 2:30:00 PM,83.013496,83.779998,82.220001,83.260101,8555052
AMD.US  ,1605713400,0,11/18/2020 3:30:00 PM,83.269996,83.650001,82.989997,83.209999,4234944
AMD.US  ,1605717000,0,11/18/2020 4:30:00 PM,83.209999,83.900001,83.010002,83.730003,3485676
AMD.US  ,1605720600,0,11/18/2020 5:30:00 PM,83.739997,83.955001,83.370002,83.379997,2599842
AMD.US  ,1605724200,0,11/18/2020 6:30:00 PM,83.379997,83.419998,82.710098,82.944999,2953084
AMD.US  ,1605727800,0,11/18/2020 7:30:00 PM,82.934997,83.54,82.879997,83.400001,3178556
AMD.US  ,1605731400,0,11/18/2020 8:30:00 PM,83.410003,83.480003,82.5,82.54,3495295
AMD.US  ,1605796200,0,11/19/2020 2:30:00 PM,82.389999,82.86,81.75,82.809898,7549059
AMD.US  ,1605799800,0,11/19/2020 3:30:00 PM,82.809997,83.669998,82.401802,83.589996,4649436
AMD.US  ,1605803400,0,11/19/2020 4:30:00 PM,83.589996,85.29,83.580001,84.930099,14023228
AMD.US  ,1605807000,0,11/19/2020 5:30:00 PM,84.934997,85.194999,84.5,85.160003,6652678
AMD.US  ,1605810600,0,11/19/2020 6:30:00 PM,85.169998,85.379997,84.800003,84.910003,4889230
AMD.US  ,1605814200,0,11/19/2020 7:30:00 PM,84.903602,85.184997,84.819999,85.04,4708987
AMD.US  ,1605817800,0,11/19/2020 8:30:00 PM,85.050003,85.639999,84.944999,85.580001,5992157
AMD.US  ,1605882600,0,11/20/2020 2:30:00 PM,85.279998,86.099998,84.569999,85.319999,10991415
AMD.US  ,1605886200,0,11/20/2020 3:30:00 PM,85.330001,85.79,85.050003,85.608802,4844071
AMD.US  ,1605889800,0,11/20/2020 4:30:00 PM,85.599998,85.6483,84.709999,85.36,4306625
AMD.US  ,1605893400,0,11/20/2020 5:30:00 PM,85.360603,85.436798,85.019996,85.219596,2649128
AMD.US  ,1605897000,0,11/20/2020 6:30:00 PM,85.2294,85.480003,85.099998,85.468399,3012768
AMD.US  ,1605900600,0,11/20/2020 7:30:00 PM,85.470001,85.569999,84.919998,85.004997,3645833
AMD.US  ,1605904200,0,11/20/2020 8:30:00 PM,85.001602,85.11,84.470001,84.639999,4215035
AMD.US  ,1606141800,0,11/23/2020 2:30:00 PM,,,,,
AMD.US  ,1606145400,0,11/23/2020 3:30:00 PM,,,,,
AMD.US  ,1606149000,0,11/23/2020 4:30:00 PM,,,,,
AMD.US  ,1606152600,0,11/23/2020 5:30:00 PM,,,,,
AMD.US  ,1606156200,0,11/23/2020 6:30:00 PM,85.330001,85.434997,84.650001,84.68,3611908
AMD.US  ,1606159800,0,11/23/2020 7:30:00 PM,84.675003,85.449996,84.614997,85.385002,4593015
AMD.US  ,1606163400,0,11/23/2020 8:30:00 PM,85.385002,85.404998,85.0503,85.309997,2637426
AMD.US  ,1606228200,0,11/24/2020 2:30:00 PM,85.723503,86.11,83.324996,83.559997,12033341
AMD.US  ,1606231800,0,11/24/2020 3:30:00 PM,83.580001,85.214996,83.459999,85.069999,6070688
AMD.US  ,1606235400,0,11/24/2020 4:30:00 PM,85.080001,85.18,84.449996,84.809997,3875500
AMD.US  ,1606239000,0,11/24/2020 5:30:00 PM,84.809997,85.069999,84.519996,84.779998,2725673
AMD.US  ,1606242600,0,11/24/2020 6:30:00 PM,84.785003,85.419998,84.769996,85.010002,4313118
AMD.US  ,1606246200,0,11/24/2020 7:30:00 PM,85.019996,85.300003,84.970001,85.065002,2710963
AMD.US  ,1606249800,0,11/24/2020 8:30:00 PM,85.069999,85.120002,84.809997,85.059997,2596320
AMD.US  ,1606314600,0,11/25/2020 2:30:00 PM,85.760002,87.839897,85.519996,86.419998,16235349
AMD.US  ,1606318200,0,11/25/2020 3:30:00 PM,86.43,86.589996,85.793296,86.410003,6517497
AMD.US  ,1606321800,0,11/25/2020 4:30:00 PM,86.419998,86.620002,85.93,86.54,3381464
AMD.US  ,1606325400,0,11/25/2020 5:30:00 PM,86.529998,87.440002,86.512397,87.080001,4638143
AMD.US  ,1606329000,0,11/25/2020 6:30:00 PM,87.069999,87.559997,86.949996,87.081199,3450747
AMD.US  ,1606332600,0,11/25/2020 7:30:00 PM,87.089996,87.209999,86.79,86.959999,2626884
AMD.US  ,1606336200,0,11/25/2020 8:30:00 PM,86.949996,87.010002,86.421997,86.720001,2978354
AMD.US  ,1606487400,0,11/27/2020 2:30:00 PM,87.989997,88,86.680099,87.370002,9687516
AMD.US  ,1606491000,0,11/27/2020 3:30:00 PM,87.36,87.559997,86.879997,86.970001,5513123
AMD.US  ,1606494600,0,11/27/2020 4:30:00 PM,86.959999,87.199996,86.359802,86.910003,4687411
AMD.US  ,1606498200,0,11/27/2020 5:30:00 PM,86.900001,87.230003,86.724998,87.220001,2279760
AMD.US  ,1606500000,0,11/27/2020 6:00:00 PM,87.25,87.269996,87,87.190002,524123
AMD.US  ,1606746600,0,11/30/2020 2:30:00 PM,87.330001,90.160003,87.190002,88.760002,18815152
AMD.US  ,1606750200,0,11/30/2020 3:30:00 PM,88.739997,89.25,86.529998,89.11,13302743
AMD.US  ,1606753800,0,11/30/2020 4:30:00 PM,89.11,91.279998,89.099998,91.2201,13568697
AMD.US  ,1606757400,0,11/30/2020 5:30:00 PM,91.239997,92.54,91.069999,92.100097,13830031
AMD.US  ,1606761000,0,11/30/2020 6:30:00 PM,92.100097,92.480003,91.639999,91.955001,7594065
AMD.US  ,1606764600,0,11/30/2020 7:30:00 PM,91.959999,92.580001,91.919998,92.150001,7545527
AMD.US  ,1606768200,0,11/30/2020 8:30:00 PM,92.140197,92.739997,91.900001,92.709999,6262262
AMD.US  ,1606833000,0,12/1/2020 2:30:00 PM,92.25,93.349998,90.805,92.355003,20489140
AMD.US  ,1606836600,0,12/1/2020 3:30:00 PM,92.370002,93.569999,91.339996,93.549896,9255667
AMD.US  ,1606840200,0,12/1/2020 4:30:00 PM,93.54,93.892898,92.79,92.850097,8231346
AMD.US  ,1606843800,0,12/1/2020 5:30:00 PM,92.849998,93.220001,92.18,92.690002,5261209
AMD.US  ,1606847400,0,12/1/2020 6:30:00 PM,92.690002,92.919998,92.410003,92.735,4500316
AMD.US  ,1606851000,0,12/1/2020 7:30:00 PM,92.739997,93.080001,92.330001,92.870002,4989028
AMD.US  ,1606854600,0,12/1/2020 8:30:00 PM,92.864997,92.900001,92.440002,92.61,3578499
AMD.US  ,1606919400,0,12/2/2020 2:30:00 PM,92.889999,96.339996,92.525299,95.349998,24869129
AMD.US  ,1606923000,0,12/2/2020 3:30:00 PM,95.339996,96.370002,94.449996,94.845001,10781043
AMD.US  ,1606926600,0,12/2/2020 4:30:00 PM,94.849998,94.949996,94.309997,94.699996,5656343
AMD.US  ,1606930200,0,12/2/2020 5:30:00 PM,94.693298,94.919998,93.809997,93.900001,3841488
AMD.US  ,1606933800,0,12/2/2020 6:30:00 PM,93.900001,94.125,93.480003,94.099998,4805068
AMD.US  ,1606937400,0,12/2/2020 7:30:00 PM,94.080001,94.54,93.720001,93.827499,4467291
